C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_29_394.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_29_394.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_29_394.jpg, 0, 0, 0, 7.802941E-05
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_29_498.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_29_498.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_29_498.jpg, 0, 0, 0, 8.214363E-05
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_29_600.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_29_600.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_29_600.jpg, 0, 0, 0, 7.802382E-05
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_29_704.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_29_704.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_29_704.jpg, 0, 0, 0, 7.84641E-05
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_29_805.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_29_805.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_29_805.jpg, 0, 0, 0, 7.855744E-05
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_29_908.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_29_908.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_29_908.jpg, 0, 0, 0, 7.860143E-05
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_30_010.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_30_010.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_30_010.jpg, 0, 0, 0, 7.814081E-05
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_30_114.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_30_114.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_30_114.jpg, 0, 0, 0, 7.949147E-05
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_30_217.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_30_217.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_30_217.jpg, 0, 0.305871, 0, 0.2110329
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_30_322.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_30_322.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_30_322.jpg, 0, 0.6198543, 0, 0.7620132
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_30_423.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_30_423.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_30_423.jpg, -0.2908824, 0.9107367, 0, 1.6818
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_30_528.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_30_528.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_30_528.jpg, -0.02865214, 1, 0, 2.789517
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_30_633.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_30_633.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_30_633.jpg, 0, 1, 0, 3.944727
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_30_734.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_30_734.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_30_734.jpg, -0.04324799, 1, 0, 5.110908
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_30_837.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_30_837.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_30_837.jpg, 0, 1, 0, 6.487423
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_30_942.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_30_942.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_30_942.jpg, 0, 1, 0, 7.62835
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_31_043.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_31_043.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_31_043.jpg, -0.1386942, 1, 0, 8.754934
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_31_147.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_31_147.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_31_147.jpg, -0.3715986, 1, 0, 9.828745
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_31_253.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_31_253.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_31_253.jpg, -0.05932619, 1, 0, 10.93762
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_31_357.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_31_357.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_31_357.jpg, 0, 1, 0, 11.99725
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_31_460.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_31_460.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_31_460.jpg, -0.3116784, 0.873966, 0, 13.228
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_31_564.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_31_564.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_31_564.jpg, -0.2482057, 0.5828478, 0, 13.867
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_31_668.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_31_668.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_31_668.jpg, 0, 0.2719767, 0, 14.28877
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_31_773.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_31_773.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_31_773.jpg, -0.0560991, 0, 0, 14.32208
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_31_885.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_31_885.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_31_885.jpg, -0.4299567, 0, 0, 14.07774
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_31_989.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_31_989.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_31_989.jpg, -0.3165714, 0, 0, 13.84958
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_32_093.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_32_093.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_32_093.jpg, -0.05543007, 0, 0, 13.72336
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_32_194.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_32_194.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_32_194.jpg, -0.3598086, 0, 0, 13.53488
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_32_297.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_32_297.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_32_297.jpg, -0.7047088, 0, 0, 13.22762
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_32_402.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_32_402.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_32_402.jpg, -0.3928882, 0, 0, 13.15394
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_32_507.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_32_507.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_32_507.jpg, -0.09928081, 0.1386375, 0, 13.14103
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_32_611.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_32_611.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_32_611.jpg, 0, 0.4380147, 0, 13.16939
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_32_715.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_32_715.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_32_715.jpg, 0, 0.7507794, 0, 13.92303
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_32_819.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_32_819.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_32_819.jpg, 0, 1, 0, 15.07137
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_32_925.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_32_925.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_32_925.jpg, 0, 1, 0, 16.15879
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_33_029.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_33_029.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_33_029.jpg, 0, 1, 0, 17.07374
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_33_129.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_33_129.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_33_129.jpg, -0.2831373, 1, 0, 18.23805
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_33_234.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_33_234.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_33_234.jpg, -0.5743616, 1, 0, 18.98461
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_33_338.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_33_338.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_33_338.jpg, -0.3042748, 1, 0, 20.164
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_33_439.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_33_439.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_33_439.jpg, -0.00223873, 1, 0, 21.2518
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_33_544.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_33_544.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_33_544.jpg, 0, 1, 0, 22.17587
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_33_645.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_33_645.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_33_645.jpg, 0, 1, 0, 23.19253
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_33_749.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_33_749.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_33_749.jpg, 0, 1, 0, 24.1553
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_33_852.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_33_852.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_33_852.jpg, 0, 1, 0, 25.12391
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_33_954.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_33_954.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_33_954.jpg, -0.055845, 1, 0, 26.07824
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_34_058.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_34_058.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_34_058.jpg, -0.4053246, 1, 0, 27.10308
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_34_157.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_34_157.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_34_157.jpg, -0.3117048, 1, 0, 27.92476
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_34_263.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_34_263.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_34_263.jpg, -0.01292492, 1, 0, 28.85443
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_34_365.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_34_365.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_34_365.jpg, 0, 1, 0, 29.76155
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_34_466.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_34_466.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_34_466.jpg, 0, 1, 0, 30.19022
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_34_570.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_34_570.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_34_570.jpg, 0, 1, 0, 30.19025
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_34_669.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_34_669.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_34_669.jpg, 0, 1, 0, 30.19029
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_34_771.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_34_771.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_34_771.jpg, 0, 1, 0, 30.19077
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_34_872.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_34_872.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_34_872.jpg, -0.168246, 1, 0, 30.18252
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_34_978.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_34_978.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_34_978.jpg, -0.3684921, 1, 0, 30.16832
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_35_080.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_35_080.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_35_080.jpg, -0.06258929, 1, 0, 30.19079
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_35_184.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_35_184.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_35_184.jpg, 0, 1, 0, 30.18954
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_35_288.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_35_288.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_35_288.jpg, 0, 1, 0, 30.19018
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_35_393.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_35_393.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_35_393.jpg, 0, 1, 0, 30.19026
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_35_497.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_35_497.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_35_497.jpg, 0, 1, 0, 30.19029
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_35_600.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_35_600.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_35_600.jpg, 0, 1, 0, 30.19035
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_35_703.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_35_703.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_35_703.jpg, -0.1451196, 1, 0, 30.18439
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_35_806.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_35_806.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_35_806.jpg, -0.3827271, 1, 0, 30.15909
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_35_907.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_35_907.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_35_907.jpg, -0.07892732, 1, 0, 30.1914
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_36_009.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_36_009.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_36_009.jpg, 0, 1, 0, 30.18957
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_36_115.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_36_115.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_36_115.jpg, 0, 1, 0, 30.1902
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_36_219.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_36_219.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_36_219.jpg, 0, 1, 0, 30.19034
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_36_323.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_36_323.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_36_323.jpg, 0, 1, 0, 30.19031
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_36_427.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_36_427.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_36_427.jpg, 0, 1, 0, 30.19035
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_36_530.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_36_530.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_36_530.jpg, 0, 1, 0, 30.19028
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_36_635.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_36_635.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_36_635.jpg, 0, 1, 0, 30.19033
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_36_739.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_36_739.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_36_739.jpg, 0, 1, 0, 30.1903
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_36_844.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_36_844.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_36_844.jpg, 0, 1, 0, 30.19029
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_36_951.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_36_951.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_36_951.jpg, -0.1433976, 1, 0, 30.18464
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_37_055.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_37_055.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_37_055.jpg, -0.4535511, 1, 0, 30.14753
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_37_158.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_37_158.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_37_158.jpg, -0.1870986, 1, 0, 30.19247
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_37_264.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_37_264.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_37_264.jpg, 0, 1, 0, 30.18825
C:\Self Drivig cars simulation Data\IMG\center_2023_07_07_13_39_37_369.jpg, C:\Self Drivig cars simulation Data\IMG\left_2023_07_07_13_39_37_369.jpg, C:\Self Drivig cars simulation Data\IMG\right_2023_07_07_13_39_37_369.jpg, 0, 1, 0, 30.19003
